video_id,video_length_sec,original_bitrate_kbps,target_resolution,transcoding_time_sec,vmaf_score
vid0626,7.307,9371.3,240,3.08,38.07
vid0626,7.307,9371.3,288,3.6,53.87
vid0626,7.307,9371.3,360,4.11,69.66
vid0626,7.307,9371.3,480,6.1,85.77
vid0626,7.307,9371.3,720,9.66,96.96
vid0626,7.307,9371.3,1080,12.08,100.0
vid0627,5.772,9588.4,144,1.52,10.07
vid0627,5.772,9588.4,240,2.47,36.29
vid0627,5.772,9588.4,288,2.85,51.33
vid0627,5.772,9588.4,360,3.23,66.38
vid0627,5.772,9588.4,480,4.76,82.17
vid0627,5.772,9588.4,720,7.5,94.19
vid0627,5.772,9588.4,1080,9.38,100.0
vid0628,6.607,6418.0,144,1.67,11.46
vid0628,6.607,6418.0,240,2.74,42.0
vid0628,6.607,6418.0,288,3.14,55.97
vid0628,6.607,6418.0,360,3.54,69.95
vid0628,6.607,6418.0,480,5.17,83.71
vid0628,6.607,6418.0,720,8.04,93.29
vid0628,6.607,6418.0,1080,10.05,100.0
vid0629,5.706,9810.9,144,1.49,12.51
vid0629,5.706,9810.9,240,2.38,41.44
vid0629,5.706,9810.9,288,2.8,55.6
vid0629,5.706,9810.9,360,3.22,69.77
vid0629,5.706,9810.9,480,4.69,84.31
vid0629,5.706,9810.9,720,7.28,94.33
vid0629,5.706,9810.9,1080,9.1,100.0
vid0630,7.875,6367.1,144,1.94,10.4
vid0630,7.875,6367.1,240,3.25,40.72
vid0630,7.875,6367.1,288,3.76,54.63
vid0630,7.875,6367.1,360,4.26,68.53
vid0630,7.875,6367.1,480,6.32,82.28
vid0630,7.875,6367.1,720,9.74,92.93
vid0630,7.875,6367.1,1080,12.18,100.0
vid0631,6.874,8141.3,144,1.74,10.05
vid0631,6.874,8141.3,240,2.86,31.35
vid0631,6.874,8141.3,288,3.33,46.79
vid0631,6.874,8141.3,360,3.8,62.22
vid0631,6.874,8141.3,480,5.72,78.53
vid0631,6.874,8141.3,720,8.97,91.51
vid0631,6.874,8141.3,1080,11.21,100.0
vid0632,7.808,9657.6,144,1.95,10.1
vid0632,7.808,9657.6,240,3.17,36.82
vid0632,7.808,9657.6,288,3.63,51.83
vid0632,7.808,9657.6,360,4.1,66.83
vid0632,7.808,9657.6,480,6.08,81.53
vid0632,7.808,9657.6,720,9.21,93.21
vid0632,7.808,9657.6,1080,11.51,100.0
vid0633,6.773,11194.2,144,1.75,13.12
vid0633,6.773,11194.2,240,2.9,41.91
vid0633,6.773,11194.2,288,3.37,56.47
vid0633,6.773,11194.2,360,3.84,71.03
vid0633,6.773,11194.2,480,5.65,86.05
vid0633,6.773,11194.2,720,9.01,96.98
vid0633,6.773,11194.2,1080,11.26,100.0
vid0634,9.576,13937.0,144,2.39,10.76
vid0634,9.576,13937.0,240,4.05,37.4
vid0634,9.576,13937.0,288,4.68,52.22
vid0634,9.576,13937.0,360,5.31,67.05
vid0634,9.576,13937.0,480,7.96,81.98
vid0634,9.576,13937.0,720,12.52,93.82
vid0634,9.576,13937.0,1080,15.65,100.0
vid0635,7.674,7057.9,144,1.9,10.53
vid0635,7.674,7057.9,240,3.17,35.46
vid0635,7.674,7057.9,288,3.76,51.4
vid0635,7.674,7057.9,360,4.34,67.34
vid0635,7.674,7057.9,480,6.48,82.88
vid0635,7.674,7057.9,720,10.26,94.97
vid0635,7.674,7057.9,1080,12.82,100.0
vid0636,6.039,9515.5,144,1.6,10.83
vid0636,6.039,9515.5,240,2.6,35.16
vid0636,6.039,9515.5,288,3.09,51.35
vid0636,6.039,9515.5,360,3.57,67.54
vid0636,6.039,9515.5,480,5.34,83.08
vid0636,6.039,9515.5,720,8.75,95.95
vid0636,6.039,9515.5,1080,10.94,100.0
vid0637,6.373,14599.2,144,1.71,10.98
vid0637,6.373,14599.2,240,2.8,38.26
vid0637,6.373,14599.2,288,3.24,52.9
vid0637,6.373,14599.2,360,3.68,67.54
vid0637,6.373,14599.2,480,5.47,81.77
vid0637,6.373,14599.2,720,8.68,93.42
vid0637,6.373,14599.2,1080,10.85,100.0
vid0638,8.008,10156.6,144,1.98,10.83
vid0638,8.008,10156.6,240,3.23,41.27
vid0638,8.008,10156.6,288,3.64,54.98
vid0638,8.008,10156.6,360,4.06,68.69
vid0638,8.008,10156.6,480,5.99,82.16
vid0638,8.008,10156.6,720,9.11,92.37
vid0638,8.008,10156.6,1080,11.39,100.0
vid0639,8.308,8474.3,144,2.03,13.05
vid0639,8.308,8474.3,240,3.36,45.55
vid0639,8.308,8474.3,288,3.9,59.31
vid0639,8.308,8474.3,360,4.44,73.08
vid0639,8.308,8474.3,480,6.54,86.18
vid0639,8.308,8474.3,720,10.21,95.42
vid0639,8.308,8474.3,1080,12.76,100.0
vid0640,6.64,3678.6,144,1.6,13.08
vid0640,6.64,3678.6,240,2.47,43.87
vid0640,6.64,3678.6,288,2.72,56.81
vid0640,6.64,3678.6,360,2.98,69.76
vid0640,6.64,3678.6,480,4.09,81.96
vid0640,6.64,3678.6,720,5.75,91.64
vid0640,6.64,3678.6,1080,7.19,100.0
vid0641,5.606,1319.3,144,1.35,12.11
vid0641,5.606,1319.3,240,1.92,45.42
vid0641,5.606,1319.3,288,2.03,57.89
vid0641,5.606,1319.3,360,2.14,70.36
vid0641,5.606,1319.3,480,2.71,82.12
vid0641,5.606,1319.3,720,3.22,91.29
vid0641,5.606,1319.3,1080,4.03,100.0
vid0642,7.049,12837.2,144,1.56,22.0
vid0642,7.049,12837.2,240,2.48,51.42
vid0642,7.049,12837.2,288,2.91,63.49
vid0642,7.049,12837.2,360,3.34,75.57
vid0642,7.049,12837.2,480,4.98,86.23
vid0642,7.049,12837.2,720,8.05,94.53
vid0642,7.049,12837.2,1080,10.06,100.0
vid0643,5.464,15278.4,144,1.28,18.49
vid0643,5.464,15278.4,240,1.99,47.86
vid0643,5.464,15278.4,288,2.31,59.9
vid0643,5.464,15278.4,360,2.62,71.93
vid0643,5.464,15278.4,480,3.86,83.78
vid0643,5.464,15278.4,720,6.1,93.64
vid0643,5.464,15278.4,1080,7.62,100.0
vid0644,8.05,15855.5,144,1.76,18.47
vid0644,8.05,15855.5,240,2.84,45.75
vid0644,8.05,15855.5,288,3.3,57.46
vid0644,8.05,15855.5,360,3.76,69.16
vid0644,8.05,15855.5,480,5.57,81.43
vid0644,8.05,15855.5,720,8.77,92.31
vid0644,8.05,15855.5,1080,10.96,100.0
vid0645,6.256,15371.4,144,1.42,18.12
vid0645,6.256,15371.4,240,2.22,44.82
vid0645,6.256,15371.4,288,2.61,56.68
vid0645,6.256,15371.4,360,2.99,68.55
vid0645,6.256,15371.4,480,4.26,80.89
vid0645,6.256,15371.4,720,6.78,91.97
vid0645,6.256,15371.4,1080,8.48,100.0
vid0646,8.634,14268.5,144,1.84,18.19
vid0646,8.634,14268.5,240,2.96,44.47
vid0646,8.634,14268.5,288,3.43,56.15
vid0646,8.634,14268.5,360,3.9,67.84
vid0646,8.634,14268.5,480,5.76,80.25
vid0646,8.634,14268.5,720,9.22,91.38
vid0646,8.634,14268.5,1080,11.52,100.0
vid0647,8.133,10241.1,144,1.88,29.17
vid0647,8.133,10241.1,240,2.9,53.26
vid0647,8.133,10241.1,288,3.38,63.3
vid0647,8.133,10241.1,360,3.85,73.34
vid0647,8.133,10241.1,480,5.7,83.25
vid0647,8.133,10241.1,720,9.32,92.02
vid0647,8.133,10241.1,1080,11.65,100.0
vid0648,6.506,6953.1,144,1.45,39.01
vid0648,6.506,6953.1,240,2.37,61.23
vid0648,6.506,6953.1,288,2.83,70.15
vid0648,6.506,6953.1,360,3.29,79.06
vid0648,6.506,6953.1,480,4.93,87.37
vid0648,6.506,6953.1,720,8.04,93.46
vid0648,6.506,6953.1,1080,10.05,100.0
vid0649,7.841,11192.1,144,1.77,38.49
vid0649,7.841,11192.1,240,2.83,62.6
vid0649,7.841,11192.1,288,3.39,71.41
vid0649,7.841,11192.1,360,3.94,80.21
vid0649,7.841,11192.1,480,5.94,87.74
vid0649,7.841,11192.1,720,9.75,93.69
vid0649,7.841,11192.1,1080,12.19,100.0
vid0650,8.467,28154.2,144,2.0,13.08
vid0650,8.467,28154.2,240,3.21,38.84
vid0650,8.467,28154.2,288,3.79,50.71
vid0650,8.467,28154.2,360,4.36,62.58
vid0650,8.467,28154.2,480,6.45,74.79
vid0650,8.467,28154.2,720,10.08,86.46
vid0650,8.467,28154.2,1080,12.6,100.0
vid0651,7.132,26952.7,144,1.72,13.16
vid0651,7.132,26952.7,240,2.76,38.82
vid0651,7.132,26952.7,288,3.22,50.67
vid0651,7.132,26952.7,360,3.68,62.51
vid0651,7.132,26952.7,480,5.41,74.72
vid0651,7.132,26952.7,720,10.29,86.32
vid0651,7.132,26952.7,1080,12.86,100.0
vid0652,5.297,25767.1,144,1.34,14.3
vid0652,5.297,25767.1,240,2.08,40.31
vid0652,5.297,25767.1,288,2.45,52.07
vid0652,5.297,25767.1,360,2.82,63.83
vid0652,5.297,25767.1,480,4.09,75.73
vid0652,5.297,25767.1,720,6.43,86.94
vid0652,5.297,25767.1,1080,8.04,100.0
vid0653,7.382,25227.1,144,1.75,14.78
vid0653,7.382,25227.1,240,2.78,40.76
vid0653,7.382,25227.1,288,3.29,52.37
vid0653,7.382,25227.1,360,3.79,63.98
vid0653,7.382,25227.1,480,5.56,75.85
vid0653,7.382,25227.1,720,8.63,86.95
vid0653,7.382,25227.1,1080,10.79,100.0
vid0654,7.716,13624.1,144,1.73,28.0
vid0654,7.716,13624.1,240,2.83,55.62
vid0654,7.716,13624.1,288,3.31,65.26
vid0654,7.716,13624.1,360,3.79,74.89
vid0654,7.716,13624.1,480,5.61,83.36
vid0654,7.716,13624.1,720,9.15,90.17
vid0654,7.716,13624.1,1080,11.44,100.0
vid0655,6.423,10054.8,144,1.45,26.7
vid0655,6.423,10054.8,240,2.31,55.43
vid0655,6.423,10054.8,288,2.65,66.25
vid0655,6.423,10054.8,360,3.0,77.07
vid0655,6.423,10054.8,480,4.55,86.17
vid0655,6.423,10054.8,720,7.1,92.48
vid0655,6.423,10054.8,1080,8.88,100.0
vid0656,9.968,11160.0,144,2.1,24.2
vid0656,9.968,11160.0,240,3.53,54.11
vid0656,9.968,11160.0,288,4.14,65.52
vid0656,9.968,11160.0,360,4.74,76.93
vid0656,9.968,11160.0,480,7.04,86.5
vid0656,9.968,11160.0,720,11.2,93.27
vid0656,9.968,11160.0,1080,14.0,100.0
vid0657,5.631,11584.2,144,1.33,21.46
vid0657,5.631,11584.2,240,2.12,49.47
vid0657,5.631,11584.2,288,2.45,61.23
vid0657,5.631,11584.2,360,2.78,72.99
vid0657,5.631,11584.2,480,4.14,84.3
vid0657,5.631,11584.2,720,6.48,91.8
vid0657,5.631,11584.2,1080,8.1,100.0
vid0658,8.008,11785.7,144,1.75,21.43
vid0658,8.008,11785.7,240,2.87,49.52
vid0658,8.008,11785.7,288,3.38,61.43
vid0658,8.008,11785.7,360,3.88,73.34
vid0658,8.008,11785.7,480,5.78,84.42
vid0658,8.008,11785.7,720,9.34,91.87
vid0658,8.008,11785.7,1080,11.68,100.0
vid0659,8.717,11343.4,144,1.87,21.71
vid0659,8.717,11343.4,240,3.06,50.42
vid0659,8.717,11343.4,288,3.58,62.33
vid0659,8.717,11343.4,360,4.09,74.25
vid0659,8.717,11343.4,480,6.16,85.12
vid0659,8.717,11343.4,720,9.74,92.38
vid0659,8.717,11343.4,1080,12.18,100.0
vid0660,6.006,11506.5,144,1.41,21.41
vid0660,6.006,11506.5,240,2.22,49.58
vid0660,6.006,11506.5,288,2.57,61.7
vid0660,6.006,11506.5,360,2.92,73.83
vid0660,6.006,11506.5,480,4.39,85.29
vid0660,6.006,11506.5,720,7.14,93.06
vid0660,6.006,11506.5,1080,8.92,100.0
vid0661,9.551,11483.3,144,2.02,30.95
vid0661,9.551,11483.3,240,3.31,65.98
vid0661,9.551,11483.3,288,3.85,77.53
vid0661,9.551,11483.3,360,4.38,89.08
vid0661,9.551,11483.3,480,6.62,96.22
vid0661,9.551,11483.3,720,10.58,99.2
vid0661,9.551,11483.3,1080,13.22,100.0
vid0662,7.591,9502.8,144,1.62,28.02
vid0662,7.591,9502.8,240,2.59,65.41
vid0662,7.591,9502.8,288,3.0,76.18
vid0662,7.591,9502.8,360,3.41,86.95
vid0662,7.591,9502.8,480,5.09,93.15
vid0662,7.591,9502.8,720,8.01,96.45
vid0662,7.591,9502.8,1080,10.01,100.0
vid0663,7.925,11821.2,144,1.66,15.32
vid0663,7.925,11821.2,240,2.76,49.31
vid0663,7.925,11821.2,288,3.14,62.99
vid0663,7.925,11821.2,360,3.52,76.68
vid0663,7.925,11821.2,480,5.22,87.76
vid0663,7.925,11821.2,720,8.12,94.57
vid0663,7.925,11821.2,1080,10.15,100.0
vid0664,9.218,12970.0,144,1.95,15.65
vid0664,9.218,12970.0,240,3.26,49.51
vid0664,9.218,12970.0,288,3.76,62.63
vid0664,9.218,12970.0,360,4.26,75.75
vid0664,9.218,12970.0,480,6.25,86.65
vid0664,9.218,12970.0,720,9.76,93.92
vid0664,9.218,12970.0,1080,12.2,100.0
vid0665,5.505,12490.6,144,1.29,15.46
vid0665,5.505,12490.6,240,2.03,47.18
vid0665,5.505,12490.6,288,2.33,60.67
vid0665,5.505,12490.6,360,2.62,74.16
vid0665,5.505,12490.6,480,3.8,85.95
vid0665,5.505,12490.6,720,6.2,93.29
vid0665,5.505,12490.6,1080,7.75,100.0
vid0666,8.467,12475.4,144,1.85,15.84
vid0666,8.467,12475.4,240,2.99,47.29
vid0666,8.467,12475.4,288,3.45,61.01
vid0666,8.467,12475.4,360,3.91,74.74
vid0666,8.467,12475.4,480,5.83,86.34
vid0666,8.467,12475.4,720,9.31,93.58
vid0666,8.467,12475.4,1080,11.64,100.0
vid0667,9.384,12268.8,144,2.03,15.3
vid0667,9.384,12268.8,240,3.26,46.33
vid0667,9.384,12268.8,288,3.77,60.39
vid0667,9.384,12268.8,360,4.27,74.45
vid0667,9.384,12268.8,480,6.45,86.09
vid0667,9.384,12268.8,720,10.34,93.66
vid0667,9.384,12268.8,1080,12.92,100.0
vid0668,8.008,11450.0,144,1.74,28.74
vid0668,8.008,11450.0,240,2.89,58.05
vid0668,8.008,11450.0,288,3.33,68.28
vid0668,8.008,11450.0,360,3.76,78.51
vid0668,8.008,11450.0,480,5.67,87.53
vid0668,8.008,11450.0,720,8.91,94.25
vid0668,8.008,11450.0,1080,11.14,100.0
vid0669,9.426,12580.5,144,2.03,28.19
vid0669,9.426,12580.5,240,3.29,56.59
vid0669,9.426,12580.5,288,3.93,66.87
vid0669,9.426,12580.5,360,4.57,77.16
vid0669,9.426,12580.5,480,6.81,86.55
vid0669,9.426,12580.5,720,10.86,93.9
vid0669,9.426,12580.5,1080,13.58,100.0
vid0670,9.426,12843.1,144,2.02,26.71
vid0670,9.426,12843.1,240,3.37,55.18
vid0670,9.426,12843.1,288,3.94,65.61
vid0670,9.426,12843.1,360,4.51,76.05
vid0670,9.426,12843.1,480,6.86,85.88
vid0670,9.426,12843.1,720,11.04,93.59
vid0670,9.426,12843.1,1080,13.8,100.0
vid0671,6.381,14344.7,144,1.46,23.46
vid0671,6.381,14344.7,240,2.32,52.74
vid0671,6.381,14344.7,288,2.74,63.8
vid0671,6.381,14344.7,360,3.16,74.85
vid0671,6.381,14344.7,480,4.75,85.21
vid0671,6.381,14344.7,720,7.54,93.72
vid0671,6.381,14344.7,1080,9.43,100.0
vid0672,8.592,21348.8,144,1.9,13.2
vid0672,8.592,21348.8,240,3.1,40.84
vid0672,8.592,21348.8,288,3.61,53.14
vid0672,8.592,21348.8,360,4.12,65.45
vid0672,8.592,21348.8,480,6.22,77.77
vid0672,8.592,21348.8,720,9.66,89.02
vid0672,8.592,21348.8,1080,12.08,100.0
vid0673,6.548,22682.9,144,1.57,12.88
vid0673,6.548,22682.9,240,2.44,40.77
vid0673,6.548,22682.9,288,2.85,53.2
vid0673,6.548,22682.9,360,3.26,65.63
vid0673,6.548,22682.9,480,4.89,78.04
vid0673,6.548,22682.9,720,7.59,89.4
vid0673,6.548,22682.9,1080,9.49,100.0
vid0674,6.715,25661.4,144,1.62,13.73
vid0674,6.715,25661.4,240,2.55,41.96
vid0674,6.715,25661.4,288,2.96,54.28
vid0674,6.715,25661.4,360,3.38,66.61
vid0674,6.715,25661.4,480,5.05,78.77
vid0674,6.715,25661.4,720,8.03,89.92
vid0674,6.715,25661.4,1080,10.04,100.0
vid0675,8.508,13849.2,144,1.84,19.01
vid0675,8.508,13849.2,240,2.88,45.04
vid0675,8.508,13849.2,288,3.36,55.95
vid0675,8.508,13849.2,360,3.85,66.86
vid0675,8.508,13849.2,480,5.52,77.78
vid0675,8.508,13849.2,720,8.55,87.84
vid0675,8.508,13849.2,1080,10.69,100.0
vid0676,9.176,17543.1,144,2.09,17.14
vid0676,9.176,17543.1,240,3.25,42.93
vid0676,9.176,17543.1,288,3.79,54.54
vid0676,9.176,17543.1,360,4.34,66.15
vid0676,9.176,17543.1,480,6.38,77.94
vid0676,9.176,17543.1,720,10.0,88.76
vid0676,9.176,17543.1,1080,12.5,100.0
vid0677,7.966,34746.6,144,2.05,14.94
vid0677,7.966,34746.6,240,3.26,40.92
vid0677,7.966,34746.6,288,3.86,55.22
vid0677,7.966,34746.6,360,4.46,69.52
vid0677,7.966,34746.6,480,6.53,84.84
vid0677,7.966,34746.6,720,10.47,98.51
vid0677,7.966,34746.6,1080,13.09,100.0
vid0678,10.01,28916.9,144,2.35,17.7
vid0678,10.01,28916.9,240,3.95,44.2
vid0678,10.01,28916.9,288,4.66,57.49
vid0678,10.01,28916.9,360,5.38,70.78
vid0678,10.01,28916.9,480,7.97,84.88
vid0678,10.01,28916.9,720,12.77,97.71
vid0678,10.01,28916.9,1080,15.96,100.0
vid0679,9.259,24186.0,144,2.14,19.19
vid0679,9.259,24186.0,240,3.48,45.56
vid0679,9.259,24186.0,288,4.11,57.76
vid0679,9.259,24186.0,360,4.73,69.95
vid0679,9.259,24186.0,480,7.01,82.59
vid0679,9.259,24186.0,720,11.13,95.19
vid0679,9.259,24186.0,1080,13.91,100.0
vid0680,9.009,11731.6,144,1.97,28.56
vid0680,9.009,11731.6,240,3.16,58.15
vid0680,9.009,11731.6,288,3.74,68.56
vid0680,9.009,11731.6,360,4.31,78.96
vid0680,9.009,11731.6,480,6.36,88.03
vid0680,9.009,11731.6,720,10.24,94.93
vid0680,9.009,11731.6,1080,12.8,100.0
vid0681,7.508,13060.8,144,1.67,27.45
vid0681,7.508,13060.8,240,2.67,55.24
vid0681,7.508,13060.8,288,3.18,65.43
vid0681,7.508,13060.8,360,3.69,75.62
vid0681,7.508,13060.8,480,5.52,85.31
vid0681,7.508,13060.8,720,8.85,92.71
vid0681,7.508,13060.8,1080,11.06,100.0
vid0682,6.215,13006.6,144,1.43,26.5
vid0682,6.215,13006.6,240,2.3,55.07
vid0682,6.215,13006.6,288,2.73,65.67
vid0682,6.215,13006.6,360,3.15,76.27
vid0682,6.215,13006.6,480,4.56,85.84
vid0682,6.215,13006.6,720,7.32,93.52
vid0682,6.215,13006.6,1080,9.15,100.0
vid0683,7.424,12370.2,144,1.64,26.14
vid0683,7.424,12370.2,240,2.65,54.47
vid0683,7.424,12370.2,288,3.15,65.11
vid0683,7.424,12370.2,360,3.65,75.74
vid0683,7.424,12370.2,480,5.43,85.69
vid0683,7.424,12370.2,720,8.62,94.17
vid0683,7.424,12370.2,1080,10.77,100.0
vid0684,9.301,11399.1,144,2.01,22.05
vid0684,9.301,11399.1,240,3.27,48.39
vid0684,9.301,11399.1,288,3.83,59.18
vid0684,9.301,11399.1,360,4.39,69.97
vid0684,9.301,11399.1,480,6.52,81.19
vid0684,9.301,11399.1,720,10.34,91.16
vid0684,9.301,11399.1,1080,12.92,100.0
vid0685,8.717,27010.5,144,2.08,18.98
vid0685,8.717,27010.5,240,3.4,46.09
vid0685,8.717,27010.5,288,4.12,58.53
vid0685,8.717,27010.5,360,4.84,70.98
vid0685,8.717,27010.5,480,7.19,84.05
vid0685,8.717,27010.5,720,14.5,96.07
vid0685,8.717,27010.5,1080,18.12,100.0
vid0686,8.258,25585.0,144,1.95,18.88
vid0686,8.258,25585.0,240,3.18,44.67
vid0686,8.258,25585.0,288,3.77,56.51
vid0686,8.258,25585.0,360,4.36,68.34
vid0686,8.258,25585.0,480,6.43,81.47
vid0686,8.258,25585.0,720,10.34,93.98
vid0686,8.258,25585.0,1080,12.92,100.0
vid0687,6.34,11403.4,144,1.43,17.29
vid0687,6.34,11403.4,240,2.28,43.95
vid0687,6.34,11403.4,288,2.6,54.91
vid0687,6.34,11403.4,360,2.93,65.88
vid0687,6.34,11403.4,480,4.38,77.31
vid0687,6.34,11403.4,720,6.77,88.19
vid0687,6.34,11403.4,1080,8.46,100.0
vid0688,9.551,10797.6,144,2.06,23.07
vid0688,9.551,10797.6,240,3.4,51.1
vid0688,9.551,10797.6,288,3.93,61.99
vid0688,9.551,10797.6,360,4.45,72.88
vid0688,9.551,10797.6,480,6.6,82.78
vid0688,9.551,10797.6,720,10.29,91.52
vid0688,9.551,10797.6,1080,12.86,100.0
vid0689,7.049,3003.2,144,1.46,43.53
vid0689,7.049,3003.2,240,2.23,62.89
vid0689,7.049,3003.2,288,2.46,70.74
vid0689,7.049,3003.2,360,2.69,78.59
vid0689,7.049,3003.2,480,3.67,85.31
vid0689,7.049,3003.2,720,5.17,90.73
vid0689,7.049,3003.2,1080,6.46,100.0
vid0690,5.505,2322.7,144,1.18,50.91
vid0690,5.505,2322.7,240,1.76,67.42
vid0690,5.505,2322.7,288,1.95,74.32
vid0690,5.505,2322.7,360,2.14,81.22
vid0690,5.505,2322.7,480,2.98,87.36
vid0690,5.505,2322.7,720,4.2,91.66
vid0690,5.505,2322.7,1080,5.25,100.0
vid0691,6.59,7918.5,144,1.44,16.04
vid0691,6.59,7918.5,240,2.18,40.03
vid0691,6.59,7918.5,288,2.48,52.34
vid0691,6.59,7918.5,360,2.78,64.65
vid0691,6.59,7918.5,480,3.98,78.04
vid0691,6.59,7918.5,720,5.85,89.41
vid0691,6.59,7918.5,1080,7.31,100.0
vid0692,5.714,9707.8,144,1.35,13.27
vid0692,5.714,9707.8,240,2.02,38.1
vid0692,5.714,9707.8,288,2.31,51.02
vid0692,5.714,9707.8,360,2.6,63.94
vid0692,5.714,9707.8,480,3.69,78.09
vid0692,5.714,9707.8,720,5.81,90.09
vid0692,5.714,9707.8,1080,7.26,100.0
vid0693,8.592,17024.8,144,1.87,18.43
vid0693,8.592,17024.8,240,3.14,44.67
vid0693,8.592,17024.8,288,3.6,57.33
vid0693,8.592,17024.8,360,4.06,69.99
vid0693,8.592,17024.8,480,6.08,82.34
vid0693,8.592,17024.8,720,9.38,94.15
vid0693,8.592,17024.8,1080,11.73,100.0
vid0694,9.551,15746.8,144,2.03,19.15
vid0694,9.551,15746.8,240,3.43,44.56
vid0694,9.551,15746.8,288,3.95,56.53
vid0694,9.551,15746.8,360,4.47,68.5
vid0694,9.551,15746.8,480,6.69,80.46
vid0694,9.551,15746.8,720,10.42,91.62
vid0694,9.551,15746.8,1080,13.02,100.0
vid0695,8.3,14792.6,144,1.82,21.55
vid0695,8.3,14792.6,240,2.94,48.82
vid0695,8.3,14792.6,288,3.47,59.36
vid0695,8.3,14792.6,360,3.99,69.9
vid0695,8.3,14792.6,480,5.78,80.69
vid0695,8.3,14792.6,720,9.26,90.4
vid0695,8.3,14792.6,1080,11.58,100.0
vid0696,6.924,16814.1,144,1.57,21.01
vid0696,6.924,16814.1,240,2.51,47.32
vid0696,6.924,16814.1,288,2.95,57.4
vid0696,6.924,16814.1,360,3.4,67.48
vid0696,6.924,16814.1,480,4.82,79.32
vid0696,6.924,16814.1,720,7.54,90.57
vid0696,6.924,16814.1,1080,9.43,100.0
vid0697,7.382,19721.3,144,1.7,21.37
vid0697,7.382,19721.3,240,2.76,48.09
vid0697,7.382,19721.3,288,3.17,58.37
vid0697,7.382,19721.3,360,3.58,68.65
vid0697,7.382,19721.3,480,5.2,80.36
vid0697,7.382,19721.3,720,8.35,91.59
vid0697,7.382,19721.3,1080,10.44,100.0
vid0698,7.925,20264.9,144,1.87,21.01
vid0698,7.925,20264.9,240,2.91,48.2
vid0698,7.925,20264.9,288,3.37,59.04
vid0698,7.925,20264.9,360,3.83,69.88
vid0698,7.925,20264.9,480,5.55,81.38
vid0698,7.925,20264.9,720,9.16,92.7
vid0698,7.925,20264.9,1080,11.45,100.0
vid0699,9.468,18295.4,144,2.12,22.47
vid0699,9.468,18295.4,240,3.41,48.04
vid0699,9.468,18295.4,288,3.91,59.37
vid0699,9.468,18295.4,360,4.42,70.7
vid0699,9.468,18295.4,480,6.57,81.4
vid0699,9.468,18295.4,720,10.19,93.13
vid0699,9.468,18295.4,1080,12.74,100.0
vid0700,8.675,15541.5,144,1.89,25.24
vid0700,8.675,15541.5,240,3.04,49.56
vid0700,8.675,15541.5,288,3.5,60.74
vid0700,8.675,15541.5,360,3.96,71.92
vid0700,8.675,15541.5,480,5.89,82.2
vid0700,8.675,15541.5,720,9.18,93.36
vid0700,8.675,15541.5,1080,11.48,100.0
vid0701,8.383,32108.7,144,2.07,14.49
vid0701,8.383,32108.7,240,3.34,39.65
vid0701,8.383,32108.7,288,4.0,53.33
vid0701,8.383,32108.7,360,4.66,67.01
vid0701,8.383,32108.7,480,6.74,81.53
vid0701,8.383,32108.7,720,10.72,95.27
vid0701,8.383,32108.7,1080,13.4,100.0
vid0702,7.966,30326.2,144,1.96,17.41
vid0702,7.966,30326.2,240,3.21,43.15
vid0702,7.966,30326.2,288,3.8,56.78
vid0702,7.966,30326.2,360,4.39,70.42
vid0702,7.966,30326.2,480,6.47,84.98
vid0702,7.966,30326.2,720,12.74,98.19
vid0702,7.966,30326.2,1080,15.92,100.0
vid0703,6.924,28633.6,144,1.7,16.67
vid0703,6.924,28633.6,240,2.81,43.74
vid0703,6.924,28633.6,288,3.28,56.97
vid0703,6.924,28633.6,360,3.76,70.19
vid0703,6.924,28633.6,480,5.52,84.41
vid0703,6.924,28633.6,720,8.92,97.68
vid0703,6.924,28633.6,1080,11.15,100.0
vid0704,7.716,26204.5,144,1.88,14.54
vid0704,7.716,26204.5,240,3.1,43.06
vid0704,7.716,26204.5,288,3.7,56.46
vid0704,7.716,26204.5,360,4.3,69.86
vid0704,7.716,26204.5,480,6.38,83.51
vid0704,7.716,26204.5,720,10.16,95.84
vid0704,7.716,26204.5,1080,12.7,100.0
vid0705,8.467,17571.6,144,1.92,21.46
vid0705,8.467,17571.6,240,3.22,49.56
vid0705,8.467,17571.6,288,3.85,61.2
vid0705,8.467,17571.6,360,4.47,72.84
vid0705,8.467,17571.6,480,6.66,84.56
vid0705,8.467,17571.6,720,10.78,94.19
vid0705,8.467,17571.6,1080,13.48,100.0
vid0706,6.256,9721.3,144,1.43,27.91
vid0706,6.256,9721.3,240,2.29,55.55
vid0706,6.256,9721.3,288,2.67,65.5
vid0706,6.256,9721.3,360,3.05,75.45
vid0706,6.256,9721.3,480,4.54,84.86
vid0706,6.256,9721.3,720,7.32,92.45
vid0706,6.256,9721.3,1080,9.15,100.0
vid0707,9.134,7119.6,144,1.92,30.82
vid0707,9.134,7119.6,240,3.2,58.81
vid0707,9.134,7119.6,288,3.77,69.02
vid0707,9.134,7119.6,360,4.34,79.23
vid0707,9.134,7119.6,480,6.49,88.4
vid0707,9.134,7119.6,720,10.42,95.18
vid0707,9.134,7119.6,1080,13.02,100.0
vid0708,6.048,7263.7,144,1.42,32.06
vid0708,6.048,7263.7,240,2.26,56.54
vid0708,6.048,7263.7,288,2.67,66.04
vid0708,6.048,7263.7,360,3.07,75.53
vid0708,6.048,7263.7,480,4.58,84.82
